Total Amt,Fee Surcharge Type 1,Fee Type Charges 1,Fee Surcharge Type 2,Fee Type Charges 2,Fee Surcharge Type 3,Fee Type Charges 3,Fee Surcharge Type 4,Fee Type Charges 4,Fee Surcharge Type 5,Fee Type Charges 5,Merchant Name,Merchant Number,Invoice Date,Invoice Number,Warehouse Name,Order Number,Order Date,Drop Ship Name,Shipment ID,No. of Pkgs,Received Date,Tracking Number,Pkg Reference,Dim Weight,Weight,Height,Width,Length,No. of Pieces,"Contents (SKU-Qty,SKU-Qty)",Company,Address 1,Address 2,City,State,Postal Code,Country,Ship From Zip,Zone,Carrier,Class of Service,Transmitted Shipping Method,Actual Shipping Method,Shipped Date,Fee Category,Ngs Postage Key,Fee Surcharge Type 6,Fee Type Charges 6,Fee Surcharge Type 7,Fee Type Charges 7,Fee Surcharge Type 8,Fee Type Charges 8,Fee Surcharge Type 9,Fee Type Charges 9,Fee Surcharge Type 10,Fee Type Charges 10
4.81,Base Fee,4.81,,,,,,,,,Quip,2731,,,"Hebron, KY",b460cc4f-0072-42c9-93d8-4785fc2be0e5,10/18/24,,318815164,1,10/18/24,9.40011E+21,1.57032E+14,,0.49,6,2,12,1,"900-00131,1",,,,,,99166,US,41048,8,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/18/24,Postage,178505817,,,,,,,,,,
5.42,Base Fee,5.42,,,,,,,,,Quip,2731,,,"Hebron, KY",3c1a8752-c70c-43c7-bcfd-265ad5a37090,10/10/24,,318006800,1,10/11/24,9.40011E+21,1.57032E+14,,0.57,6,2,12,1,"900-00073,1,900-00190,1",,,,,,32941,US,41048,5,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/11/24,Postage,178356777,,,,,,,,,,
8.39,Base Fee,8.39,,,,,,,,,Quip,2731,,,"Hebron, KY",6631441d-9095-429e-b0a8-da0b8952aa16,10/15/24,,318336108,1,10/15/24,9.40551E+21,1.57032E+14,,0.08,6,2,9,1,"900-00110,1,900-00141,1,900-00180,1",,,,,,9709,US,41048,3,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/15/24,Postage,178466262,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311048810,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,10025,US,,4,,,,,6/24/24,Postage,178327951,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311038324,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,12401,US,,4,,,,,6/24/24,Postage,178327927,,,,,,,,,,
4.81,Base Fee,4.81,,,,,,,,,Quip,2731,,,"Hebron, KY",12ac94b9-7a34-495f-8788-1dd0786b6de8,10/10/24,,317973680,1,10/10/24,9.40011E+21,1.57032E+14,,0.4,6,2,9,1,"200-00001,1,900-00102,1,900-00190,1",,,,,,98273,US,41048,8,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/10/24,Postage,178329155,,,,,,,,,,
5.6,Base Fee,5.6,,,,,,,,,Quip,2731,,,"Hebron, KY",f222049c-f98f-4e99-ad55-785cfd660988,10/16/24,,318341250,1,10/16/24,9.40011E+21,1.57032E+14,,0.7,6,2,9,1,"900-00102,2,900-00190,2",,,,,,82331,US,41048,6,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/16/24,Postage,178479470,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",03cce0d0-2de0-42a6-909a-21954a2e9c84,9/20/24,,316842666,1,9/20/24,2.71202E+17,1.57032E+14,,0.18,5.63,0.75,10.5,1,"920-00059,1",,,,,,76208,US,41048,5,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328268,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",4a5ec25c-5913-4f24-8dca-e09686227572,10/15/24,,318337008,1,10/15/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,44904,US,41048,3,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,10/16/24,Postage,178479820,,,,,,,,,,
8.57,Base Fee,8.57,,,,,,,,,Quip,2731,,,"Hebron, KY",3e98bb71-7706-4433-835e-9c96fc45c728,10/16/24,,318373882,1,10/16/24,9.40551E+21,1.57032E+14,,0.43,6,2,9,1,"200-00001,2,900-00102,1,900-00142,1,900-00190,1",,,,,,19123,US,41048,4,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/17/24,Postage,178488097,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",d43d3096-2e24-4aa1-a9dd-d144a55ca12e,9/20/24,,316842846,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,37211,US,41048,3,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328241,,,,,,,,,,
4.15,Base Fee,4.15,,,,,,,,,Quip,2731,,,"Hebron, KY",1e77a281-d15c-4985-ad10-18886bd74f5c,10/12/24,,318199920,1,10/12/24,9.40011E+21,1.57032E+14,,0.06,6,2,9,1,"900-00407,1",,,,,,56548,US,41048,5,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/14/24,Postage,178373913,,,,,,,,,,
18.97,Base Fee,11.05,Fuel Surcharge,2.72,Residential Charge,5.2,,,,,Quip,2731,,,"Hebron, KY",,,,317775262,,,1ZH934F60300083946,1.57032E+14,9,5.98,9.4,10.2,12.75,,",",,,,,,92109,US,,8,,,,,10/8/24,Postage,178328740,,,,,,,,,,
11.95,Base Fee,11.95,,,,,,,,,Quip,2731,,,"Hebron, KY",78f87ceb-c520-4b88-a93a-1d196b148c81,10/18/24,,318811496,1,10/18/24,9.40551E+21,1.57032E+14,,1.43,8.3,4.1,13.2,1,"900-00401,1",,,,,,75244,US,41048,5,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/18/24,Postage,178508989,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",f945d3d7-f573-41a9-a7a0-10ab451ebea5,9/20/24,,316842456,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,93933,US,41048,8,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328226,,,,,,,,,,
17.9,Base Fee,10.13,Fuel Surcharge,2.57,Residential Charge,5.2,,,,,Quip,2731,,,"Hebron, KY",ea5cc657-c23b-4180-81c1-0b7bce390f50,10/17/24,,318752626,2,10/17/24,1ZH934F60300095700,1.57032E+14,,4.53,6,7,9,2,"930-00003,1",,,,,,94403,US,41048,8,UPS,GND,UPS Ground,UPS Ground,10/17/24,Postage,178494441,,,,,,,,,,
5.6,Base Fee,5.6,,,,,,,,,Quip,2731,,,"Hebron, KY",9b13737d-685c-4c50-abd8-8fb49a9c5039,10/12/24,,318197102,1,10/12/24,9.40011E+21,1.57032E+14,,0.74,6,2,9,1,"200-00001,2,900-00102,2,900-00190,2",,,,,,87416,US,41048,6,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/14/24,Postage,178404810,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",afa0721f-f2e0-46a4-be18-5dd24986c698,9/20/24,,316842930,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,28318,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328222,,,,,,,,,,
9.78,Base Fee,9.78,,,,,,,,,Quip,2731,,,"Hebron, KY",67025307-054b-4317-8bdb-643a9bd07426,10/16/24,,318374430,1,10/17/24,9.40551E+21,1.57032E+14,,0.06,6,2,9,1,"900-00102,1",,,,,,3031,US,41048,5,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/17/24,Postage,178493245,,,,,,,,,,
11.68,Base Fee,11.68,,,,,,,,,Quip,2731,,,"Hebron, KY",ae93429f-24ab-485c-a515-09a64392961a,10/10/24,,318004194,1,10/10/24,9.40551E+21,1.57032E+14,,0.09,6,2,9,1,"200-00001,2",,,,,,91977,US,41048,8,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/10/24,Postage,178343807,,,,,,,,,,
1.25,Base Fee,1.25,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311049330,,,2.71202E+17,1.57031E+14,,0.11,5.63,0.75,10.5,,",",,,,,,11237,US,,4,,,,,6/24/24,Postage,178328074,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",54a0b7d1-fb32-47e7-ac60-eb2fb56c6a09,9/20/24,,316842678,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,45503,US,41048,2,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328183,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311009030,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,11949,US,,5,,,,,6/24/24,Postage,178327836,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",c7d814d9-9477-4410-8004-2762cab23b6c,9/20/24,,316842988,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,81623,US,41048,6,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328195,,,,,,,,,,
4.48,Base Fee,4.48,,,,,,,,,Quip,2731,,,"Hebron, KY",ea28d189-dfc9-4960-91fc-89001b475254,10/10/24,,317973954,1,10/10/24,9.40011E+21,1.57032E+14,,0.06,6,2,9,1,"900-00407,1",,,,,,96772,US,41048,8,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/10/24,Postage,178343784,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",7e9821e1-5716-44e4-b7cb-b43ffcaacb1d,9/20/24,,316842686,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,32909,US,41048,5,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328203,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,310995920,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,14450,US,,4,,,,,6/24/24,Postage,178328016,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",36e36844-bd1b-49c4-b812-7bd062019998,10/15/24,,318307714,1,10/15/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00098,1",,,,,,16827,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,10/15/24,Postage,178464806,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",7eb3a7bd-02b8-44d6-b8a0-8d675f00a579,9/20/24,,316863884,1,9/20/24,2.71202E+17,1.57032E+14,,0.18,5.63,0.75,10.5,1,"920-00059,1",,,,,,44111,US,41048,3,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328275,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311038434,,,2.71202E+17,1.57031E+14,,0.13,5.63,0.75,10.5,,",",,,,,,33991,US,,5,,,,,6/24/24,Postage,178328087,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",6ca2b229-6675-4724-966b-b43541f6bcdc,9/20/24,,316842800,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,36271,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328163,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",26d72e59-8357-448c-9276-0acf3322f8c7,9/20/24,,316842674,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,19608,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328173,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311074050,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,19008,US,,4,,,,,6/24/24,Postage,178327938,,,,,,,,,,
8.39,Base Fee,8.39,,,,,,,,,Quip,2731,,,"Hebron, KY",cf614f09-0a9f-4762-bdd9-f631a798e4db,10/10/24,,318006448,1,10/10/24,9.40551E+21,1.57032E+14,,0.26,6,2,12,1,"900-00015,1",,,,,,9046,US,41048,3,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/11/24,Postage,178357132,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311072438,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,11373,US,,4,,,,,6/24/24,Postage,178327850,,,,,,,,,,
22.84,Base Fee,13.8,Fuel Surcharge,3.19,Residential Charge,5.85,,,,,Quip,2731,,,"Hebron, KY",aba5bba1-6f44-4d2c-bc7e-555645db0aee,10/12/24,,318220362,2,10/12/24,1ZH934F60200088121,1.57032E+14,1,0.1,2,6,9,2,"900-00285,1",,,,,,78704,US,41048,205,UPS,SDA,UPS 2nd Day Air,UPS 2nd Day Air,10/14/24,Postage,178370533,,,,,,,,,,
9.78,Base Fee,9.78,,,,,,,,,Quip,2731,,,"Hebron, KY",bce925d9-fda9-4c47-99dc-1e0fcf528aa7,10/7/24,,317742478,1,10/8/24,9.40551E+21,1.57032E+14,,0.06,6,2,9,1,"900-00102,1",,,,,,2131,US,41048,5,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/8/24,Postage,178328506,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311033240,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,11780,US,,5,,,,,6/24/24,Postage,178327926,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311008428,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,17603,US,,4,,,,,6/24/24,Postage,178328018,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,310994880,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,91302,US,,8,,,,,6/24/24,Postage,178327931,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311008416,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,28677,US,,3,,,,,6/24/24,Postage,178327984,,,,,,,,,,
17.9,Base Fee,10.13,Fuel Surcharge,2.57,Residential Charge,5.2,,,,,Quip,2731,,,"Hebron, KY",,,,318855250,,,1ZH934F60300097584,1.57032E+14,3,2.34,4,8,13,,",",,,,,,11201,US,,4,,,,,10/18/24,Postage,178512787,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",4daa6b21-e24c-426d-8f7d-a6d002eb73ab,9/20/24,,316842682,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,47130,US,41048,2,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328193,,,,,,,,,,
4.81,Base Fee,4.81,,,,,,,,,Quip,2731,,,"Hebron, KY",2b6d7141-e1de-486c-8505-c9274a86a9a0,10/12/24,,318197138,1,10/12/24,9.40011E+21,1.57032E+14,,0.4,6,2,9,1,"200-00001,1,900-00102,1,900-00190,1",,,,,,95945,US,41048,8,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/14/24,Postage,178368791,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",cdb9361c-a5d3-4134-a969-8b9a2e1b9e5a,9/20/24,,316842904,1,9/20/24,2.71202E+17,1.57032E+14,,0.18,5.63,0.75,10.5,1,"920-00059,1",,,,,,62629,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328259,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",67237439-719d-4f4b-9d80-e7f0a8c13e59,9/20/24,,316842458,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,78613,US,41048,5,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328237,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311009096,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,18067,US,,4,,,,,6/24/24,Postage,178327852,,,,,,,,,,
3.97,Base Fee,3.97,,,,,,,,,Quip,2731,,,"Hebron, KY",8532e565-a635-4e97-854e-629ec6f21d7b,10/11/24,,318014346,1,10/11/24,9.40011E+21,1.57032E+14,,0.13,6,2,9,1,"200-00001,2,900-00110,2",,,,,,9488,US,41048,3,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/11/24,Postage,178357718,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",e6d159a5-e30b-4689-9ec3-7ac831ecdf3a,10/9/24,,318001130,1,10/10/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,681,US,41048,7,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,10/10/24,Postage,178345308,,,,,,,,,,
5.42,Base Fee,5.42,,,,,,,,,Quip,2731,,,"Hebron, KY",9ae2979c-945a-44f4-bffd-15578890d074,10/10/24,,317971226,1,10/10/24,9.40011E+21,1.57032E+14,,0.74,6,2,9,1,"200-00001,2,900-00102,2,900-00190,2",,,,,,57005,US,41048,5,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/10/24,Postage,178340837,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311044808,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,12074,US,,5,,,,,6/24/24,Postage,178327849,,,,,,,,,,
4.48,Base Fee,4.48,,,,,,,,,Quip,2731,,,"Hebron, KY",52495de8-30cf-46a7-aebb-49055b87df2e,10/18/24,,318812862,1,10/18/24,9.40011E+21,1.57032E+14,,0.13,6,2,9,1,"200-00001,2,900-00110,1,900-00145,1",,,,,,92519,US,41048,8,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/18/24,Postage,178511594,,,,,,,,,,
4.48,Base Fee,4.48,,,,,,,,,Quip,2731,,,"Hebron, KY",411e2ced-f9a7-4dd3-a26e-5b715fb65f42,10/12/24,,318225064,1,10/12/24,9.40011E+21,1.57032E+14,,0.04,6,2,9,1,"900-00109,1",,,,,,786,US,41048,7,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/14/24,Postage,178372329,,,,,,,,,,
5.13,Base Fee,5.13,,,,,,,,,Quip,2731,,,"Hebron, KY",32fa2f1b-5359-4cbe-9bdf-211df5205ca1,10/15/24,,318303318,1,10/15/24,9.40011E+21,1.57032E+14,,0.55,6,2,12,1,"900-00109,1,900-00190,1,900-00339,1",,,,,,9112,US,41048,3,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/15/24,Postage,178461990,,,,,,,,,,
8.57,Base Fee,8.57,,,,,,,,,Quip,2731,,,"Hebron, KY",ca17eea3-30f7-4df3-bee4-a04779a0002e,10/11/24,,318192980,1,10/12/24,9.40551E+21,1.57032E+14,,0.06,6,2,9,1,"200-00001,1",,,,,,11216,US,41048,4,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/14/24,Postage,178396282,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311072616,,,2.71202E+17,1.57031E+14,,0.13,5.63,0.75,10.5,,",",,,,,,40977,US,,2,,,,,6/24/24,Postage,178328081,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",00ebc656-3a8a-48ed-bd59-228ae30b406d,10/15/24,,318333442,1,10/15/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,16870,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,10/15/24,Postage,178464616,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",576cde94-7a23-4ffd-83b8-a26af17ce95e,9/20/24,,316842614,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,60188,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328229,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",8301b396-a888-4500-8e8c-0efc5e98d049,9/20/24,,316843078,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,91761,US,41048,8,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328225,,,,,,,,,,
9.78,Base Fee,9.78,,,,,,,,,Quip,2731,,,"Hebron, KY",478e2c94-ebdd-4e71-b660-29094d3beda6,10/8/24,,317775298,1,10/8/24,9.40551E+21,1.57032E+14,,0.08,6,2,9,1,"200-00001,1,900-00110,1",,,,,,78724,US,41048,5,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/8/24,Postage,178328749,,,,,,,,,,
4.48,Base Fee,4.48,,,,,,,,,Quip,2731,,,"Hebron, KY",7dbcc95b-fbaf-4bef-b831-559e720119a5,10/11/24,,318015196,1,10/11/24,9.40011E+21,1.57032E+14,,0.06,6,2,9,1,"900-00102,1",,,,,,99762,US,41048,8,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/11/24,Postage,178357975,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",958dc7ba-6277-4e59-9eeb-bbd6d702c545,9/19/24,,316864800,1,9/20/24,2.71202E+17,1.57032E+14,,0.18,5.63,0.75,10.5,1,"920-00059,1",,,,,,784,US,41048,7,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328276,,,,,,,,,,
3.97,Base Fee,3.97,,,,,,,,,Quip,2731,,,"Hebron, KY",8edea42c-4727-41f9-bb22-0c858c99173a,10/13/24,,318233982,1,10/13/24,9.40011E+21,1.57032E+14,,0.17,6,2,9,1,"200-00001,3,900-00102,2,900-00110,1",,,,,,28641,US,41048,3,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/14/24,Postage,178395338,,,,,,,,,,
4.5,Base Fee,4.5,,,,,,,,,Quip,2731,,,"Hebron, KY",05643aed-36a6-4d0a-938e-248f7b3c9538,10/12/24,,318195344,1,10/12/24,9.40011E+21,1.57032E+14,,0.4,6,2,9,1,"200-00001,1,900-00102,1,900-00190,1",,,,,,1969,US,41048,5,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/14/24,Postage,178368792,,,,,,,,,,
8.57,Base Fee,8.57,,,,,,,,,Quip,2731,,,"Hebron, KY",c3a34aa3-27a5-497d-839c-4a484e6b5946,10/8/24,,317776104,1,10/8/24,9.40551E+21,1.57032E+14,,0.06,6,2,9,1,"200-00001,1",,,,,,22003,US,41048,4,Pitney Bowes USPS,PM,PB USPS Priority Mail,PB USPS Priority Mail,10/8/24,Postage,178328681,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311000782,,,2.71202E+17,1.57031E+14,,0.18,5.63,0.75,10.5,,",",,,,,,97124,US,,8,,,,,6/24/24,Postage,178327905,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",52abb8fc-cbd8-4ed9-b0b3-96feca5620b5,9/20/24,,316842514,1,9/20/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00058,1",,,,,,7410,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328198,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",6af650fa-b298-49ca-b6e2-6813e81a5236,9/19/24,,316833236,1,9/19/24,2.71202E+17,1.57032E+14,,0.13,5.63,0.75,10.5,1,"920-00098,1",,,,,,29928,US,41048,4,Pitney Bowes PreSort,SMF,PB Presort Standard Flats,PB Presort Standard Flats,9/20/24,Postage,178328284,,,,,,,,,,
1.31,Base Fee,1.31,,,,,,,,,Quip,2731,,,"Hebron, KY",,,,311076446,,,2.71202E+17,1.57031E+14,,0.13,5.63,0.75,10.5,,",",,,,,,40065,US,,2,,,,,6/24/24,Postage,178328111,,,,,,,,,,
4.15,Base Fee,4.15,,,,,,,,,Quip,2731,,,"Hebron, KY",376910a5-bf9a-4f62-9c59-53ca98daf3b9,10/15/24,,318309500,1,10/15/24,9.40011E+21,1.57032E+14,,0.04,6,2,9,1,"900-00102,1",,,,,,5262,US,41048,5,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/15/24,Postage,178458638,,,,,,,,,,
4.63,Base Fee,4.63,,,,,,,,,Quip,2731,,,"Hebron, KY",bc80e7fb-3c9c-46df-8817-e3402ec712d3,10/18/24,,318812822,1,10/18/24,9.40011E+21,1.57032E+14,,0.4,6,2,9,1,"200-00001,1,900-00180,1,900-00190,1",,,,,,81632,US,41048,6,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/18/24,Postage,178509697,,,,,,,,,,
4.81,Base Fee,4.81,,,,,,,,,Quip,2731,,,"Hebron, KY",2a90b5b8-93c0-4ca4-ab7c-ac012ac054be,10/12/24,,318194678,1,10/12/24,9.40011E+21,1.57032E+14,,0.4,6,2,9,1,"200-00001,1,900-00102,1,900-00190,1",,,,,,59716,US,41048,7,Pitney Bowes USPS,FCP,PB USPS First Class Package,PB USPS First Class Package,10/14/24,Postage,178368794,,,,,,,,,,
